Entity Type,EntityID,EntityName,Inc/OrgDate,EntityStatus,StatusDate,RegAgentofficeCity
12,A079711,ALFREDO GARCIA CHAVEZ LLC,8/18/16,ADS,9/9/19,MADISON
12,A082792,"ALG MADISON MANAGEMENT, LLC",7/1/16,DIS,5/28/20,MADISON
12,A082776,"ALG MILWAUKEE MANAGEMENT, LLC",6/15/17,DIS,5/28/20,MADISON
2,A087767,ALG VACATIONS CORP.,12/10/18,INC,12/10/18,MADISON
6,A088386,ALGERIAN SOCIETY IN AMERICA CORPORATION,2/12/19,INC,2/12/19,MADISON
2,A091001,"ALGO TECHNOLOGIES, INC.",10/31/19,INC,10/31/19,MADISON
1,P035005,ALGONQUIN NORTHERN MAINE GEN CO.,12/11/98,IGS,4/18/19,MADISON
1,P035004,ALGONQUIN TINKER GEN CO.,12/11/98,ADS,12/9/19,Madison
12,A093226,ALHUT IMPORT AND EXPORT LLC,6/19/20,ORG,6/19/20,MADISON
12,A088647,ALI DUQUAINE LLC,3/10/19,ORG,3/10/19,MADISON
12,A061358,"ALI MCWILLIAMS PERSONAL FITNESS, LLC",9/19/09,DIS,5/29/18,MADISON
12,A086577,ALIBANGBANG LLC,8/2/18,DLQ,7/1/20,MADISON
12,A075092,ALICIA RUDOLPH YOGA LLC,2/2/15,ADS,5/25/19,MADISON
12,A073531,ALICIA WRIGHT YOGA LLC,7/13/14,IGS,7/18/18,MADISON
12,A074932,"ALICIA'S HEART PROFESSIONAL PET SERVICES, LLC",1/14/15,ADS,7/28/18,MADISON
12,A093063,ALIENWEAR LLC,6/5/20,ORG,6/5/20,MADISON
13,A087418,ALIGHT ADMINISTRATION SOLUTIONS LLC,10/31/18,RGD,10/31/18,MADISON
13,A088632,ALIGN INCOME SHARE FUNDING LLC,3/7/19,RGD,3/7/19,MADISON
2,A092814,"ALIGNED IMAGING, P.C.",5/6/20,INC,5/6/20,MADISON
12,A088068,ALIJACK LLC,1/11/19,ORG,1/11/19,MADISON
12,A075233,"ALIMAR INVESTMENTS, LLC",2/18/15,ADS,3/16/19,MADISON
2,A092473,"ALIMED, INC.",4/8/20,INC,4/8/20,MADISON
2,A079013,"ALIMED, INC.",6/1/16,RCA,10/11/18,Madison
12,A085664,"A-LINE STAFFING SOLUTIONS, LLC",4/20/18,ORG,4/20/18,MADISON
12,A090854,ALION VL3 LLC,10/17/19,ORG,10/17/19,MADISON
12,A081451,ALIPIO GABINO LLC,1/24/17,ADS,3/14/20,MADISON
12,A093393,ALISA ANDREA HEALING SERVICES LLC,7/2/20,ORG,7/2/20,MADISON
12,A065793,"ALISON STAWICKI, LPC, LLC",7/8/11,ADS,11/21/18,MADISON
13,A086209,"ALIUS HEALTH, LLC",6/22/18,RGD,6/22/18,MADISON
12,A076231,ALJ SERVICE & REPAIR LLC,6/20/15,DLQ,4/1/20,MADISON
1,A060369,ALJUMUAH INC.,4/15/09,DLQ,4/1/19,MADISON
2,A087056,"ALK-ABELLO, INC.",9/24/18,INC,9/24/18,MADISON
12,A075330,ALKALINE PURESSENTIALS LLC,3/3/15,DLQ,1/1/19,MADISON
6,A067021,"ALL ABOARD WISCONSIN, INC.",1/17/12,ADS,3/16/19,MADISON
12,A067893,"ALL ABODE SERVICES, L.L.C.",5/6/12,ADS,6/11/18,MADISON
12,A057613,"ALL ABOUT CHIROPRACTIC, LLC",3/17/08,DIS,3/23/18,MADISON
12,A088593,"ALL ABOUT EX, LLC",3/5/19,ORG,3/5/19,MADISON
1,A079710,ALL AMERICA MEDTOURIST INCORPORATED,8/19/16,ADS,9/9/19,MADISON
12,A081865,ALL ANGLES PRODUCE AND HARVEST LLC,3/9/17,DLQ,1/1/19,MADISON
12,A071409,"ALL AROUND CONTRACTING AND EXCAVATING, LLC",10/7/13,ADS,12/10/18,MADISON
13,A087433,ALL AROUND PROPERTY PRESERVATION LLC,11/1/18,RGD,11/1/18,MADISON
13,A075843,"ALL AROUND PROPERTY PRESERVATION, LLC",4/27/15,RCA,10/11/18,MADISON
1,A090110,ALL AROUND ROOFING & EXTERIORS WISCONSIN CORPORATION,7/31/19,DIS,11/13/19,MADISON
12,A052848,"ALL AROUND THE HOUSE OF MADISON, LLC",4/27/06,IGS,6/4/19,MADISON
12,A076858,ALL BOUT CASH FILMS LLC,9/11/15,ADS,1/21/19,MADISON
12,A059744,ALL CLEAN NOW LLC,1/23/09,IGS,3/3/18,MADISON
1,A037690,ALL CONSTRUCTION & DESIGN INC.,6/18/98,IGS,6/5/20,MADISON
2,A092119,"ALL CREDIT CONSIDERED MORTGAGE, INC.",2/25/20,INC,2/25/20,MADISON
12,A073138,ALL CRITTERS COMPANION CARE LLC,5/19/14,DIS,4/16/18,MADISON
12,A086765,"ALL FAITHS FUNERAL SERVICE, LLC",8/22/18,ORG,8/22/18,MADISON
12,A088259,"ALL FAMILY DENTAL CHIPPEWA FALLS, LLC",1/31/19,ORG,1/31/19,MADISON
12,A079844,ALL FOR ONE LLC,9/6/16,ADS,9/9/19,MADISON
12,A075682,ALL FOUR SEASONS JANITORIAL SERVICE LLC,4/10/15,ADS,10/20/18,MADISON
12,A066390,ALL FOUR TRIMESTERS LLC,10/10/11,DIS,10/18/18,MADISON
12,A075000,"ALL IN IT, LLC",1/22/15,ADS,3/17/18,MADISON
12,A093439,"ALL IN ONE FORESTRY, LLC",7/7/20,ORG,7/7/20,MADISON
2,A090439,"ALL INTEGRATED SOLUTIONS, INC.",9/4/19,INC,9/4/19,MADISON
12,A067456,ALL MAID UP L.L.C.,3/10/12,IGS,1/30/19,MADISON
12,A063806,"ALL METALS REAL ESTATE, LLC",9/22/10,DLQ,7/1/20,MADISON
12,A034040,"ALL METALS RECYCLING, LLC",9/19/95,DLQ,7/1/20,MADISON
12,A082134,"ALL PHASE CARPENTRY, LLC",4/9/17,IGS,6/11/20,MADISON
12,A047846,"ALL POSSABILITIES, LLC",4/12/04,ADS,10/20/18,MADISON
12,A063713,ALL PUMPED UP LLC,9/9/10,DLQ,7/1/19,MADISON
1,A077183,ALL PURPOSE DETAIL CLEANING CORPORATION,10/21/15,IGS,10/2/18,MADISON
12,A069007,ALL QUALITY FLOORING AND REMODELING LLC,11/1/12,IGS,11/12/18,MADISON
12,A072258,ALL SEASONS CLEANING LLC,2/4/14,IGS,1/17/20,MADISON
12,A079552,"ALL STAR SENIOR REAL ESTATE, LLC",7/27/16,ADS,1/18/20,MADISON
12,A091719,ALL STAR SPORTS CARDS LLC,1/21/20,ORG,1/21/20,MADISON
1,A055584,"ALL STATE CHIMNEY & RESTORATION, INC.",6/4/07,IGS,6/11/20,MADISON
13,A086018,"ALL STATES AG PARTS, LLC",5/29/18,RGD,5/29/18,MADISON
13,A085652,"ALL TERRAIN INNOVATION, LLC",4/19/18,RCA,10/1/19,MADISON
12,A074267,ALL THE KING'S HORSES MASSAGE LLC,10/22/14,IGS,12/31/18,MADISON
12,A055950,"ALL THE TIME FITNESS CLUB OF MILWAUKEE, LLC",7/27/07,DIS,4/11/18,MADISON
12,A086680,ALL THINGS AUDIO LLC,8/13/18,DLQ,7/1/20,MADISON
13,A090383,"ALL THINGS BBQ, LLC",9/1/19,RGD,9/1/19,MADISON
12,A090783,ALL THINGS GYM LLC,10/10/19,ORG,10/10/19,MADISON
1,1A06192,"ALL TOOL SALES, INC.",2/15/62,MGD,8/31/19,MADISON
12,A086931,ALL WEATHER SEAL OF WISCONSIN LLC,9/11/18,DLQ,7/1/20,MADISON
12,A065976,"ALL WRITE, LLC",8/4/11,DLQ,7/1/20,MADISON
13,A090031,"ALLBRIDGE, LLC",7/24/19,RGD,7/24/19,MADISON
2,A085596,"ALL-CITY MANAGEMENT SERVICES, INC.",4/13/18,INC,4/13/18,MADISON
13,A046039,"ALLEGIANCE CAPITAL, LLC",6/30/03,RCA,10/1/19,MADISON
12,A078491,"ALLEGRO TOWNHOMES, LLC",3/23/16,ADS,3/16/19,Madison
12,A079812,"ALLEGRO WISCONSIN, LLC",8/31/16,DIS,8/23/18,MADISON
13,A092518,"ALLEN & COMPANY OF FLORIDA, LLC",4/7/20,RGD,4/7/20,MADISON
1,1A12218,"ALLEN CONSTRUCTION SERVICES, INC.",7/10/80,IGS,2/25/19,MADISON
12,A086816,"ALLEN ESTATES, LLC",8/28/18,ORG,8/28/18,MADISON
2,A085368,"ALLEN ROOFING AND CONSTRUCTION, INC.",3/26/18,INC,3/26/18,MADISON
12,A090076,ALLENMAE INVESTMENTS LLC,7/29/19,ORG,7/29/19,MADISON
13,A088250,"ALLEVANT SOLUTIONS, LLC",1/31/19,RGD,1/31/19,MADISON
13,A089258,ALLEY INTERACTIVE LLC,5/3/19,RGD,5/3/19,MADISON
1,A039396,"ALLIANCE ALLSTOR, INC.",8/24/99,IGS,7/12/19,MADISON
6,A069848,ALLIANCE FOR AFRICAN ECONOMIC ADVANCEMENT PROGRESS & INTEGRITY INC.,3/11/13,ADS,3/14/20,MADISON
16,A086336,"ALLIANCE FOR CLIMATE EDUCATION, INC.",7/2/18,INC,7/2/18,MADISON
6,A072075,"ALLIANCE FOR MADISON'S FUTURE, INC.",1/13/14,ADS,3/14/20,MADISON
6,A037814,"ALLIANCE FOR SCHOOL CHOICE, INC.",7/23/98,DLQ,7/1/20,MADISON
12,A086895,ALLIANCE HOME TEAM LLC,9/6/18,DLQ,7/1/20,MADISON
13,A087746,"ALLIANCE MEDICATION SERVICES, LLC",12/7/18,RGD,12/7/18,MADISON
12,A082847,"ALLIANCE MIDSTREAM 2, LLC",6/26/17,IGS,4/27/20,MADISON
13,A091885,"ALLIANCE NATIONWIDE TITLE AGENCY, LLC",2/5/20,RGD,2/5/20,MADISON
13,A092548,"ALLIANCE NEURODIAGNOSTICS, LLC",4/10/20,RGD,4/10/20,MADISON
13,A086570,"ALLIANCE PHYSICAL THERAPY GROUP, LLC",8/1/18,RGD,8/1/18,MADISON
2,A080192,"ALLIANCE PREMIUM FINANCE, INC",10/17/16,RCA,10/1/19,MADISON
13,A078199,"ALLIANCE PROCESS PARTNERS, LLC",2/23/16,RCA,10/11/18,MADISON
13,A077621,ALLIANCE REALTY CAPITAL LLC,12/16/15,RCA,10/1/19,MADISON
12,A073233,ALLIANCE REALTY CENTER LLC,6/3/14,IGS,8/6/18,MADISON
2,A035431,"ALLIANCE SHIPPERS, INC.",11/4/96,RCA,10/1/19,MADISON
13,A085132,ALLIANT CAPITAL MANAGEMENT LLC,3/5/18,RGD,3/5/18,MADISON
2,A092727,"ALLIANT ENGINEERING, INCORPORATED",5/15/20,INC,5/15/20,MADISON
2,A086685,"ALLIANT ENGINEERING, INCORPORATED",8/29/18,RCA,10/1/19,MADISON
13,A084699,ALLIANT PERSONNEL RESOURCES LLC,1/22/18,RGD,1/22/18,MADISON
2,A089487,ALLIED ACCOUNT SERVICES INC.,5/28/19,INC,5/28/19,MADISON
2,2A02004,ALLIED BUILDING PRODUCTS CORP.,7/16/82,RCA,10/11/18,MADISON
2,A085534,"ALLIED CONSTRUCTION MANAGEMENT, INC.",4/9/18,INC,4/9/18,MADISON
13,A076648,"ALLIED CREDIT CONSULTANTS, LLC",8/14/15,RCA,10/11/18,MADISON
12,A074893,ALLIED EMPLOYMENT LLC,1/12/15,DLQ,1/1/20,MADISON
2,A093076,"ALLIED ENDEAVORS CONSULTING, INC.- WISCONSIN DIVISION (FICT NAME) AUSTIN ENGINEERING CO., INC. (CORP NAME)",6/8/20,INC,6/8/20,MADISON
1,A076625,ALLIED EXPORTS 3 INCORPORATED,8/13/15,IGS,4/3/18,MADISON
12,A059208,ALLIED HOME/OFFICE IMPROVEMENT LLC,10/29/08,IGS,3/23/20,MADISON
13,A091892,"ALLIED MINERAL PRODUCTS, LLC",2/4/20,RGD,2/4/20,MADISON
6,A061401,"ALLIED SOLUTIONS FOR SUSTAINABLE EDUCATION & TRUST, INC.",9/24/09,DLQ,7/1/19,MADISON
12,A085063,ALLIE'S DESIGNS LLC,2/27/18,ORG,2/27/18,MADISON
12,A078511,ALLIES MENTORING LLC,3/25/16,ADS,3/14/20,MADISON
12,A083059,ALLIS 2645 LLC,7/20/17,DLQ,7/1/19,MADISON
12,A090670,"ALLIS GOOD CLEANERS, LLC",9/26/19,ORG,9/26/19,MADISON
12,A080767,ALLISON DESIGN LLC,1/4/17,IGS,3/25/19,MADISON
12,A079706,"ALLISON HEETER-CONDON, LLC",8/18/16,DLQ,7/1/20,MADISON
12,A077836,ALL-LED'S COMPANY LLC,1/14/16,ADS,3/14/20,MADISON
12,A087956,ALLON TECHNOLOGIES LLC,1/11/19,ORG,1/11/19,MADISON
13,A087962,"ALLOY CLADDING COMPANY, LLC",1/2/19,RGD,1/2/19,MADISON
12,A073043,"ALLPARENTSONDECK, L.L.C.",5/9/14,IGS,9/9/19,MADISON
12,A083250,ALL-PURPOSE FLOORING LLC,8/14/17,DLQ,7/1/19,MADISON
2,A091537,"ALL-RITE CONSTRUCTION CO., INC.",1/7/20,INC,1/7/20,MADISON
12,A084879,ALL-SHARE MARKETING LLC,2/7/18,DLQ,1/1/20,MADISON
13,A088478,"ALLSTAR CONSTRUCTION & MAINTENANCE OPERATING COMPANY, LLC",2/21/19,RGD,2/21/19,MADISON
13,A088477,"ALLSTAR CONSTRUCTION RESIDENTIAL OPERATING COMPANY, LLC",2/21/19,RGD,2/21/19,MADISON
13,A088399,"ALL-STAT PORTABLE WI, LLC",2/13/19,RGD,2/13/19,MADISON
8,A086367,"ALLSTATE APPRAISAL, L.P.",7/9/18,INC,7/9/18,MADISON
2,A087417,"ALLSTEM CONNECTIONS, INC.",10/31/18,INC,10/31/18,MADISON
13,A088772,"ALLSTREAM BUSINESS US, LLC",3/21/19,RGD,3/21/19,MADISON
2,A085924,ALL-TECH DECORATING COMPANY,5/17/18,INC,5/17/18,MADISON
2,A087906,ALLTEL CORPORATION,12/26/18,INC,12/26/18,MADISON
12,A061094,"ALL-TRANZMISSION SERVICE, LLC",8/3/09,DLQ,7/1/20,MADISON
13,A088776,"ALLUMA, LLC",3/22/19,RGD,3/22/19,MADISON
12,A082865,ALLURE BUNDLES LLC,6/27/17,DLQ,4/1/19,MADISON
13,A085304,"ALLURE MEDICAL SPA, LLC (FICT NAME) ALLURE MEDICAL SPA, P.L.L.C. (CORP NAME)",3/19/18,RGD,3/19/18,MADISON
14,A047262,ALLUVIAN L.L.P.,1/21/04,ADS,3/14/20,MADISON
12,A088298,ALM SOLUTIONS LLC,2/5/19,ORG,2/5/19,MADISON
13,A086306,"ALMA ADVISORY GROUP, LLC",6/29/18,RGD,6/29/18,MADISON
12,A091464,ALMA SERVICES LLC,12/25/19,ORG,12/25/19,MADISON
12,A091583,ALMED LLC,1/6/20,ORG,1/6/20,MADISON
12,A076168,"ALMOND SCRATCH STICK, LLC",6/11/15,ADS,6/10/19,MADISON
12,A091898,"ALMOST FAMILY EXTENDED CARE, LLC",2/5/20,DIS,2/24/20,MADISON
12,A092068,"ALMOST FAMILY PERSONAL CARE, LLC",2/21/20,ORG,2/21/20,MADISON
12,A074982,"ALMOST HOME FAMILY CHILD CARE, LLC",1/20/15,ADS,7/28/18,MADISON
12,A090171,ALOHA SERVICES LLC,8/7/19,ORG,8/7/19,MADISON
2,A088237,ALORICA INC.,2/13/19,INC,2/13/19,MADISON
12,A064790,ALPHA AQUACULTURE LLC,2/19/11,IGS,3/24/20,MADISON
2,A084648,"ALPHA BAKING DISTRIBUTION CO., INC.",1/16/18,INC,1/16/18,MADISON
13,A089562,"ALPHA BUSINESS SOLUTIONS, LLC",6/3/19,RGD,6/3/19,MADISON
6,6A05489,"ALPHA CHAPTER OF ALPHA CHI SIGMA FRATERNITY, BUILDING CORPORATION, INC.",12/29/58,IGS,12/31/19,MADISON
6,6A10060,"ALPHA CHI SIGMA FRATERNITY, INC.",1/22/04,IGS,2/19/19,MADISON
13,A088153,ALPHA COMPANY ROOFING LLC,1/21/19,RGD,1/21/19,MADISON
1,A083331,ALPHA DRYWALL INCORPORATED,8/21/17,DLQ,7/1/19,MADISON
13,A090425,ALPHA GROUP US LLC,9/3/19,RGD,9/3/19,MADISON
12,A063771,"ALPHA HOLDINGS, LLC",9/16/10,DLQ,7/1/20,MADISON
2,A087412,"ALPHA INSULATION & WATER PROOFING, INC.",10/30/18,INC,10/30/18,MADISON
6,A040205,ALPHA IOTA OF CHI PSI INC.,3/8/00,DLQ,1/1/20,MADISON
12,A040822,"ALPHA LAMBDA ALUM INVESTORS, LLC",7/27/00,DLQ,7/1/19,MADISON
6,A036767,"ALPHA LAMBDA CHAPTER HOUSE COMPANY, INC.",12/11/97,IGS,10/22/19,MADISON
2,A088975,"ALPHA LASER-US, INC.",4/9/19,INC,4/9/19,MADISON
12,A076779,ALPHA LINE LLC,9/2/15,DLQ,7/1/20,MADISON
13,A091273,ALPHA MEDIA LLC,12/2/19,RGD,12/2/19,MADISON
13,A076133,ALPHA MEDIA LLC,9/30/15,RCA,10/1/19,Madison
1,A063358,"ALPHA MEDICAL IMAGING, INC.",7/16/10,IGS,9/30/19,MADISON
6,A010237,ALPHA OF WISCONSIN OF SIGMA PHI,2/1/06,IGS,6/26/20,MADISON
12,A080240,ALPHA PHARM CONSULTING LLC,10/25/16,IGS,2/7/19,MADISON
12,A088573,"ALPHA REAL ESTATE, LLC",3/4/19,ORG,3/4/19,MADISON
6,A076052,ALPHA SIGMA PHI - KAPPA CHAPTER HOUSING CORPORATION,5/28/15,ADS,8/20/18,MADISON
12,A078284,ALPHA STATE AUTO LLC,3/2/16,ADS,7/25/19,MADISON
12,A074358,ALPHA STATE PRODUCTIONS LLC,10/31/14,ADS,4/24/18,MADISON
12,A040108,"ALPHA TECHNOLOGY GROUP, LLC",2/18/00,IGS,2/20/20,MADISON
9,S126207,ALPHA TILE & STONE CORP.,1/2/20,INC,1/2/20,MADISON
12,A081579,ALPHA TILE LLC,2/7/17,IGS,2/13/19,MADISON
12,A044178,ALPHA UNIVERSE LLC,7/26/02,IGS,7/15/19,MADISON
12,A079171,"ALPHAEUS HEALTHCARE SOLUTIONS, LLC",6/8/16,ADS,6/10/19,MADISON
2,P074382,"ALPHATHETA MUSIC AMERICAS, INC.",1/25/19,INC,1/25/19,MADISON
1,A086364,ALPHI CO.,9/1/18,INC,9/1/18,MADISON
12,A086243,ALPHI LLC,6/22/18,DIS,6/27/18,MADISON
12,A043976,ALPINE HAUS LLC,6/18/02,IGS,6/21/18,MADISON
14,A035089,ALPINE INVESTMENT GROUP LLP,7/16/96,DIS,12/11/18,MADISON
12,A093310,"ALPINE LN, LLC",6/26/20,ORG,6/26/20,MADISON
12,A077732,"ALPINE PERFORMANCE HORSES, LLC",1/4/16,ADS,3/16/19,MADISON
12,A063822,"ALPINE SUPPLY, L.L.C.",9/24/10,DLQ,7/1/20,MADISON
2,A088974,"ALPS PROPERTY MANAGEMENT, INC.",4/9/19,INC,4/9/19,MADISON
12,M077151,"ALS MARSHFIELD CANADA, LLC",3/5/10,DIS,8/2/18,MADISON
12,A086433,ALS MOVING & LABOR SERVICE LLC,7/16/18,ORG,7/16/18,MADISON
1,A063616,"ALS ROOFING AND SHEET METAL, INC.",8/25/10,ADS,9/10/18,MADISON
12,A086649,ALSTON DEVELOPMENT LLC,8/9/18,ORG,8/9/18,MADISON
12,A067163,ALSTON ENTERPRISES LLC,2/2/12,IGS,1/7/19,MADISON
13,A092004,"ALTA CYCLING GROUP, LLC",2/18/20,RGD,2/18/20,MADISON
1,A082977,ALTA GENETICS USA TECH SERVICES INC.,7/12/17,DLQ,7/1/19,MADISON
12,A087397,"ALTA VISTA SENIOR, LLC",10/30/18,ORG,10/30/18,MADISON
13,A086919,ALTAMONT INSURANCE GROUP LLC,9/10/18,RGD,9/10/18,MADISON
12,A047419,ALTAMOUNT VENTURES LLC,2/12/04,ADS,3/17/18,MADISON
12,A082722,ALTAR'D RENTALS & EVENTS LLC,7/24/17,DLQ,7/1/20,MADISON
13,A080690,ALTEGRA HEALTH OPERATING COMPANY LLC,12/27/16,RCA,10/11/18,Madison
12,A081563,"ALTERNATIVE POWER AND SUPPLY, LLC",2/6/17,DIS,2/5/19,MADISON
2,A090029,ALTERRA MTN CO U.S. EMPLOYMENT INC.,7/24/19,INC,7/24/19,MADISON
12,A087821,"ALTHEA LAKESIDE, LLC",12/15/18,ORG,12/15/18,MADISON
12,A092623,ALTITUDE LLC,4/19/20,ORG,4/19/20,MADISON
1,A092700,ALTITUDE SPORTS MANAGEMENT CORP.,4/24/20,INC,4/24/20,MADISON
12,A091006,"ALTOONA SQUAD, LLC",11/1/19,ORG,11/1/19,MADISON
12,A089781,ALTRUIST LLC,6/26/19,ORG,6/26/19,MADISON
13,A088582,ALTURA WIND LLC,3/5/19,RGD,3/5/19,MADISON
1,A082120,"ALTUS SERVICES, INC.",4/6/17,DIS,5/15/18,MADISON
1,A092322,"ALTUSLEARN, INC.",3/14/20,INC,3/14/20,MADISON
1,A072980,"ALTUSMEDICAL GROUP, INC.",5/1/14,ADS,6/10/19,MADISON
12,A047267,ALUMINUM DISPLAY CASE LLC,1/22/04,DLQ,1/1/20,MADISON
12,A049517,"ALUMNI BOARDSHOP, LLC",1/3/05,IGS,3/5/20,MADISON
12,A085565,ALUMNI CARPET CLEANING AND WATER REMOVAL LLC,4/11/18,DLQ,4/1/20,MADISON
6,A052439,"ALUMNI FOUNDATION OF CALVARY LUTHERAN CHAPEL, MADISON, WISCONSIN, INCORPORATED",2/28/06,IGS,2/23/18,MADISON
6,A084633,"ALUMNUS PROJECT, INC.",1/12/18,DLQ,1/1/20,MADISON
13,A092768,"ALVAREZ & MARSAL HEALTHCARE INDUSTRY GROUP, LLC",5/1/20,RGD,5/1/20,MADISON
13,A088626,"ALVAREZ & MARSAL TAXAND, LLC",3/1/19,RGD,3/1/19,MADISON
12,A083539,ALVAREZ CANDY STORE LLC,9/13/17,DLQ,7/1/19,MADISON
12,A091055,ALVAREZ LAW LLC,11/6/19,ORG,11/6/19,MADISON
12,A074239,ALVAREZ PARTY SUPPLIES LLC,10/20/14,DLQ,10/1/19,MADISON
12,A079534,ALVARO LUNA GONZALEZ LLC,7/25/16,ADS,9/9/19,MADISON
12,A069724,ALVENT SOLUTIONS LLC,2/10/13,ADS,3/17/18,MADISON
12,A074249,"ALVINCLAIRE, LLC",10/21/14,DLQ,10/1/19,MADISON
1,A083068,"ALWAYS BE SUSTAINING, INC.",7/21/17,DIS,12/20/18,MADISON
12,A076653,"ALWAYS CLEAN MADISON, LLC",8/17/15,ADS,9/10/18,MADISON
2,A083648,"AM CAST, INC.",9/22/17,RCA,10/11/18,MADISON
2,A093554,"AM CONSERVATION GROUP, INC.",7/15/20,INC,7/15/20,MADISON
12,A063805,"A-M PURCHASER, LLC",9/22/10,DLQ,7/1/20,MADISON
12,A059337,AMA PRODUCTIONS LLC,11/20/08,IGS,10/17/19,MADISON
12,A086950,"AMADEUS RESEARCH GROUP, LLC",9/13/18,DLQ,7/1/20,MADISON
12,A079775,AMADO ALVAREZ CEPEDA LLC,8/26/16,ADS,9/9/19,MADISON
12,A084619,AMADOR AYALA BAUMAN LLC,1/12/18,DLQ,1/1/20,MADISON
2,A089809,"AMAG TECHNOLOGY, INC.",6/28/19,INC,6/28/19,MADISON
12,A088310,AMAL HALAL MARKET LLC,2/6/19,ORG,2/6/19,MADISON
12,A092948,AMAL LIVING HOME HEALTH LLC,5/22/20,ORG,5/22/20,MADISON
12,A083835,AMALGAMATED AMALGAMISTS LLC,10/15/17,DLQ,10/1/19,MADISON
12,A084770,AMANDA KRUSE LLC,1/31/18,ORG,1/31/18,MADISON
12,A090387,AMANDA MARIE CONSULTING LLC,8/29/19,ORG,8/29/19,MADISON
12,A082102,"AMANDA'S SNOW BOWL, LLC",4/4/17,DIS,4/19/20,MADISON
12,A078612,AMANITECH LLC,4/10/16,ADS,10/19/19,MADISON
12,A078494,AMARA CONCEPTS LLC,3/23/16,ADS,7/25/19,MADISON
12,A071259,"A-MART, LLC",9/10/13,IGS,8/2/18,MADISON
12,A078270,AMATEUR SPACE INVADER PRODUCTIONS LLC,3/1/16,IGS,4/12/20,MADISON
12,A089171,AMAXD REAL ESTATE INVESTING LLC,4/26/19,ORG,4/26/19,MADISON
12,A065884,AMAZING CLEANING SERVICES LLC,7/21/11,DLQ,7/1/20,MADISON
12,A077540,"AMAZING FUNDRAISING, LLC",12/5/15,ADS,12/10/18,MADISON
2,A084839,"AMAZON LOGISTICS, INC.",2/2/18,INC,2/2/18,MADISON
13,A091977,AMAZON.COM SERVICES LLC,2/13/20,RGD,2/13/20,MADISON
12,A088502,AMAZONIA LATITUDE PRESS LLC,2/25/19,ORG,2/25/19,MADISON
12,A087232,AMAZONIA LATITUTE PRESS LLC,10/11/18,ORG,10/11/18,MADISON
6,A051174,"AMBASSADOR CONDOMINIUMS, INC.",8/26/05,IGS,7/26/18,MADISON
12,A060191,"AMBER WAVES FARM, LLC",3/26/09,IGS,3/6/18,MADISON
12,A083431,"AMBIANCE CONSTRUCTION, LLC",8/30/17,IGS,7/15/19,MADISON
12,A075150,AMBORD RILEY PROPERTIES LLC,2/9/15,ADS,3/16/19,MADISON
12,A061190,"AMBR II, LLC",8/17/09,DLQ,7/1/20,MADISON
3,3S15048,AMBROSIA HOUSING COOPERATIVE,6/13/69,IDS,5/4/19,MADISON
12,A082272,AMBURN ENTERPRISES LLC,4/25/17,IGS,6/12/19,MADISON
12,A076298,AMC CLEANING COMPANY LLC,6/29/15,ADS,6/13/20,MADISON
1,A069786,AMC CONSULTING INC.,2/19/13,IGS,1/23/19,MADISON
12,A040782,"AMC, LLC",7/17/00,IGS,7/19/18,MADISON
8,A085189,"AMCAP MORTGAGE, L.P. (FICT NAME) AMCAP MORTGAGE, LTD (CORP NAME)",3/16/18,INC,3/16/18,MADISON
12,A045044,"AMCO I, LLC",1/14/03,DIS,8/7/18,MADISON
2,A086991,AMCON OUTLAND INC.,9/18/18,INC,9/18/18,MADISON
12,A086707,AMD SERVICES LLC,8/15/18,DLQ,7/1/20,MADISON
1,A063018,"AMEBAGONE, INC.",5/23/10,IGS,4/20/20,MADISON
12,A086109,AMEEN TALEB MD LLC,6/7/18,ORG,6/7/18,MADISON
12,A085388,AMEL LLC,3/27/18,DLQ,1/1/20,MADISON
12,Y003553,AMELIA JOHN LLC,6/16/09,DIS,4/23/19,MADISON
12,A093316,AMELIA'S MEXICAN CUISINE LLC,6/27/20,ORG,6/27/20,MADISON
12,A054404,AMENDA AVIATION LLC,1/1/07,ADS,3/17/18,MADISON
13,A093383,AMENTUM GOVERNMENT SERVICES PARENT HOLDINGS LLC,7/1/20,RGD,7/1/20,MADISON
13,A093384,AMENTUM N&E HOLDINGS LLC,7/1/20,RGD,7/1/20,MADISON
12,A079107,"AMERA-MEX, LLC",6/1/16,IGS,5/28/20,MADISON
12,A085794,AMERAPIX LLC,5/2/18,ORG,5/2/18,MADISON
12,A090508,"AMERICA 9 CONSTRUCTION, LLC",9/11/19,ORG,9/11/19,MADISON
12,A088507,AMERICA CLEANING COMPANY LLC,2/26/19,ORG,2/26/19,MADISON
1,A064913,"AMERICA WORKS OF WISCONSIN, INC.",3/4/11,IGS,2/26/20,MADISON
12,A088096,AMERICAN - EUROPE TRADING LLC,1/14/19,ORG,1/14/19,MADISON
6,E025354,"AMERICAN ACADEMY OF COSMETIC DENTISTRY CHARITABLE FOUNDATION, INC.",6/14/94,IGS,5/19/20,MADISON
6,A027320,"AMERICAN ACADEMY OF COSMETIC DENTISTRY, INC.",11/4/88,IGS,10/17/19,MADISON
2,A085078,"AMERICAN ACCOUNTS & ADVISERS, INC.",2/27/18,INC,2/27/18,MADISON
12,A071112,"AMERICAN ACQUISITION SERVICES, LLC",8/19/13,DLQ,7/1/19,MADISON
